race_id,race_date,racecourse,country,race_type,race_class,race_distance,going,prize_money,position,horse_name,jockey,trainer,owner,age,official_rating,weight_carried,sp_odds,beat_favorite,finish_time,form,year,month,days_since_last_run,ground_preference,handicap,fractional_odds
1720,2023-05-08,Cheltenham,UK,Hurdle,Class 6,2m,Good to Firm,98135,8,Twilight Gleaming,Harry Cobden,Bill Mott,Calumet Farm,10,118,12-11,24,False,0:01:57.399000,449,2023,5,81,Prefers Good,False,23/1
1720,2023-05-08,Cheltenham,UK,Hurdle,Class 6,2m,Good to Firm,98135,9,Horse 1123,Oisin Murphy,Henry de Bromhead,Calumet Farm,4,104,17-1,50,False,0:02:23.485000,381,2023,5,8,Prefers Good,False,49/1
1720,2023-05-08,Cheltenham,UK,Hurdle,Class 6,2m,Good to Firm,98135,10,Horse 1049,Jockey 1003,Tony Martin,Wertheimer et Frere,12,74,16-0,43,False,0:01:44.621000,861,2023,5,20,Prefers Firm,False,42/1
1721,2023-05-08,Doncaster,Australia,Hurdle,Class 6,2m 4f,Soft,57805,1,Horse 1125,Joel Rosario,Gordon Elliott,JP McManus,3,76,13-10,7,False,0:03:45.659000,633,2023,5,36,Prefers Firm,True,6/1
1721,2023-05-08,Doncaster,Australia,Hurdle,Class 6,2m 4f,Soft,57805,2,Horse 1084,Jockey 1005,Willie Mullins,Patricia Hunt,7,78,11-2,42,False,0:03:45.574000,971,2023,5,55,Prefers Firm,False,41/1
1721,2023-05-08,Doncaster,Australia,Hurdle,Class 6,2m 4f,Soft,57805,3,Horse 1053,Javier Castellano,Brad Cox,H.H. Aga Khan,7,100,17-1,36,False,0:01:59.602000,878,2023,5,18,Versatile,True,35/1
1721,2023-05-08,Doncaster,Australia,Hurdle,Class 6,2m 4f,Soft,57805,4,Secret Oath,Jockey 1001,William Haggas,Godolphin SNC,10,118,17-3,28,False,0:03:32.999000,388,2023,5,96,Prefers Soft,True,27/1
1721,2023-05-08,Doncaster,Australia,Hurdle,Class 6,2m 4f,Soft,57805,5,Horse 1022,James McDonald,Alan King,Juddmonte Farms,7,97,13-11,5,False,0:03:32.771000,595,2023,5,50,Versatile,False,4/1
1721,2023-05-08,Doncaster,Australia,Hurdle,Class 6,2m 4f,Soft,57805,6,Horse 1129,Maxime Guyon,Mark Casse,Michael Tabor,4,91,13-10,21,False,0:02:36.494000,398,2023,5,39,Prefers Soft,True,20/1
1721,2023-05-08,Doncaster,Australia,Hurdle,Class 6,2m 4f,Soft,57805,7,Horse 1122,Jockey 1005,Brad Cox,Calumet Farm,8,116,17-1,36,False,0:01:29.677000,229,2023,5,19,Versatile,True,35/1
1721,2023-05-08,Doncaster,Australia,Hurdle,Class 6,2m 4f,Soft,57805,8,Horse 1027,Joel Rosario,Trainer 1003,Moyglare Stud,5,76,17-3,43,False,0:03:30.863000,689,2023,5,84,Versatile,False,42/1
1721,2023-05-08,Doncaster,Australia,Hurdle,Class 6,2m 4f,Soft,57805,9,Horse 1009,Pierre-Charles Boudot,Steve Asmussen,Derrick Smith,2,94,10-4,23,False,0:02:33.061000,911,2023,5,94,Prefers Firm,True,22/1
1721,2023-05-08,Doncaster,Australia,Hurdle,Class 6,2m 4f,Soft,57805,10,Horse 1018,Danny Mullins,Tony Martin,Middleham Park Racing,10,64,8-10,31,False,0:02:27.178000,711,2023,5,32,Versatile,False,30/1
1722,2023-05-08,Haydock,UK,Flat,Class 2,6f,Good to Firm,71998,1,Matareya,Jockey 1009,Bill Mott,JP McManus,11,88,12-1,5,False,0:02:30.181000,775,2023,5,27,Prefers Firm,False,4/1
1722,2023-05-08,Haydock,UK,Flat,Class 2,6f,Good to Firm,71998,2,Horse 1018,Jockey 1003,Paul Nicholls,Khalid Abdullah,10,99,11-2,43,False,0:01:52.409000,456,2023,5,34,Prefers Soft,False,42/1
1722,2023-05-08,Haydock,UK,Flat,Class 2,6f,Good to Firm,71998,3,Horse 1126,Jockey 1006,Sir Michael Stoute,China Horse Club,6,110,8-10,29,False,0:01:51.512000,165,2023,5,54,Prefers Firm,False,28/1
1722,2023-05-08,Haydock,UK,Flat,Class 2,6f,Good to Firm,71998,4,Horse 1122,John Velazquez,James Cummings,James Harron Bloodstock,11,116,17-3,41,False,0:02:56.008000,228,2023,5,46,Prefers Good,False,40/1
1722,2023-05-08,Haydock,UK,Flat,Class 2,6f,Good to Firm,71998,5,Magic Wand,Shane Foley,Bill Mott,King Power Racing,7,114,16-0,33,False,0:01:25.282000,614,2023,5,72,Prefers Good,True,32/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,1,Magic Wand,Frankie Dettori,Gavin Cromwell,China Horse Club,4,68,8-1,3,True,0:03:51.929000,542,2023,5,79,Versatile,True,2/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,2,Horse 1088,Javier Castellano,Francis-Henri Graffard,Calumet Farm,3,61,10-4,35,False,0:02:23.797000,283,2023,5,93,Prefers Good,True,34/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,3,Horse 1097,Oisin Murphy,Philip Hobbs,Godolphin,9,112,17-1,44,False,0:02:30.782000,791,2023,5,85,Prefers Soft,True,43/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,4,Horse 1119,Jack Kennedy,Mark Casse,Derrick Smith,10,60,13-10,19,False,0:01:35.555000,327,2023,5,83,Versatile,False,18/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,5,Horse 1013,Flavien Prat,Ciaron Maher & David Eustace,Winstar Farm,6,59,17-3,38,False,0:03:24.495000,112,2023,5,29,Prefers Firm,True,37/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,6,Horse 1066,Olivier Peslier,James Cummings,Patricia Hunt,11,109,15-9,3,False,0:02:39.766000,545,2023,5,87,Versatile,True,2/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,7,Horse 1002,Ryan Moore,Charlie Appleby,Patricia Hunt,4,61,15-9,46,False,0:03:33.569000,256,2023,5,54,Versatile,False,45/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,8,Horse 1077,Hollie Doyle,Steve Asmussen,Godolphin SNC,12,89,10-3,4,False,0:01:37.274000,753,2023,5,8,Prefers Good,False,3/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,9,Horse 1084,Mickael Barzalona,Chris Waller,Yulong Investments,7,68,13-10,13,False,0:03:56.190000,531,2023,5,90,Versatile,True,12/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,10,Horse 1003,Jockey 1005,Francis-Henri Graffard,Rich and Susannah Ricci,4,94,16-0,48,False,0:02:34.180000,248,2023,5,26,Prefers Soft,False,47/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,11,Lone Rock,Danny Mullins,Roger Varian,Stonestreet Stables,4,69,12-11,19,False,0:01:37.778000,744,2023,5,65,Versatile,False,18/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,12,Horse 1075,Billy Lee,Todd Pletcher,Gigginstown House Stud,6,91,17-3,17,False,0:01:40.008000,798,2023,5,52,Prefers Firm,True,16/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,13,Horse 1066,Christophe Soumillon,Sir Michael Stoute,Klaravich Stables,7,112,10-3,20,False,0:03:29.791000,698,2023,5,9,Prefers Firm,True,19/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,14,Horse 1090,Oisin Murphy,Alan King,China Horse Club,2,100,17-1,30,False,0:02:47.628000,127,2023,5,61,Prefers Good,True,29/1
1723,2023-05-08,Aintree,UK,Chase,Class 2,1m,Good,25187,15,Horse 1050,James McDonald,Trainer 1000,Calumet Farm,5,107,8-10,8,False,0:03:38.071000,662,2023,5,18,Versatile,False,7/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,1,Horse 1094,Jockey 1001,Bill Mott,Khalid Abdullah,7,114,15-9,7,False,0:01:45.627000,122,2023,5,46,Prefers Firm,True,6/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,2,Horse 1123,Shane Foley,Tony Martin,China Horse Club,4,79,14-8,13,False,0:02:32.449000,974,2023,5,72,Versatile,True,12/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,3,Horse 1018,John Velazquez,Trainer 1002,Arrowfield Stud,12,76,9-11,46,False,0:02:55.566000,891,2023,5,84,Versatile,True,45/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,4,Horse 1010,Wayne Lordan,Trainer 1000,Khalid Abdullah,3,104,12-1,39,False,0:02:54.411000,528,2023,5,22,Prefers Firm,True,38/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,5,Horse 1018,Frankie Dettori,Ciaron Maher & David Eustace,Michael Tabor,2,77,8-1,33,False,0:01:38.896000,712,2023,5,89,Versatile,True,32/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,6,Horse 1018,Harry Skelton,Andrew Balding,Cheveley Park Stud,10,110,10-3,20,False,0:02:24.787000,224,2023,5,40,Prefers Good,True,19/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,7,Mind Control,Seamie Heffernan,John Gosden,Mrs John Magnier,5,59,8-1,26,False,0:01:56.394000,925,2023,5,50,Prefers Good,True,25/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,8,High Definition,Shane Foley,Aidan O'Brien,Middleham Park Racing,3,51,15-9,48,False,0:02:36.242000,374,2023,5,12,Prefers Firm,True,47/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,9,Horse 1006,Rachael Blackmore,Donnacha O'Brien,Coolmore,5,118,10-4,43,False,0:01:36.734000,536,2023,5,83,Prefers Soft,False,42/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,10,Horse 1006,Jockey 1006,Tony Martin,Gigginstown House Stud,6,62,8-1,14,False,0:02:21.615000,863,2023,5,70,Prefers Soft,False,13/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,11,Horse 1085,Tommy Berry,Alan King,Middleham Park Racing,8,102,13-11,47,False,0:02:33.126000,241,2023,5,28,Versatile,False,46/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,12,Horse 1041,Hugh Bowman,Tony Martin,Qatar Racing,9,87,8-1,45,False,0:03:25.622000,533,2023,5,24,Prefers Good,False,44/1
1724,2023-05-08,Ascot,France,Flat,Class 4,2m,Good,64584,13,Horse 1127,Stephane Pasquier,Trainer 1000,James Harron Bloodstock,2,89,11-3,17,False,0:03:20.652000,173,2023,5,18,Prefers Firm,False,16/1
1725,2023-05-08,Aintree,UK,Chase,Class 1,1m 2f,Good to Soft,74096,1,Serpentine,Jockey 1003,Gavin Cromwell,Rich and Susannah Ricci,7,109,11-3,7,False,0:03:40.149000,785,2023,5,58,Prefers Good,True,6/1
1725,2023-05-08,Aintree,UK,Chase,Class 1,1m 2f,Good to Soft,74096,2,Horse 1054,Olivier Peslier,Ciaron Maher & David Eustace,Owner 1000,5,93,9-0,42,False,0:03:27.460000,848,2023,5,57,Prefers Soft,True,41/1
1725,2023-05-08,Aintree,UK,Chase,Class 1,1m 2f,Good to Soft,74096,3,Horse 1001,Tommy Berry,Francis-Henri Graffard,Godolphin SNC,4,97,17-3,16,False,0:02:51.163000,568,2023,5,77,Prefers Soft,True,15/1
1725,2023-05-08,Aintree,UK,Chase,Class 1,1m 2f,Good to Soft,74096,4,Horse 1026,Oisin Murphy,James Cummings,Derrick Smith,7,76,17-3,27,False,0:02:22.539000,715,2023,5,54,Versatile,False,26/1
1725,2023-05-08,Aintree,UK,Chase,Class 1,1m 2f,Good to Soft,74096,5,Horse 1127,Olivier Peslier,Jessica Harrington,Coolmore,2,59,16-0,26,False,0:01:38.798000,798,2023,5,25,Prefers Firm,False,25/1
1725,2023-05-08,Aintree,UK,Chase,Class 1,1m 2f,Good to Soft,74096,6,Horse 1102,Tommy Berry,Trainer 1003,Derrick Smith,11,87,13-10,27,False,0:01:53.620000,245,2023,5,12,Versatile,True,26/1
1725,2023-05-08,Aintree,UK,Chase,Class 1,1m 2f,Good to Soft,74096,7,Horse 1054,Richard Johnson,Gavin Cromwell,Middleham Park Racing,3,98,15-6,26,False,0:02:21.656000,421,2023,5,90,Prefers Good,False,25/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,1,Horse 1054,Seamie Heffernan,John Gosden,Calumet Farm,8,112,16-0,2,True,0:03:46.933000,334,2023,5,33,Prefers Good,True,2/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,2,Horse 1060,Oisin Murphy,Trainer 1000,Arrowfield Stud,3,72,13-10,18,False,0:02:20.280000,555,2023,5,59,Prefers Soft,True,17/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,3,Horse 1129,Billy Lee,Trainer 1000,China Horse Club,3,59,9-11,14,False,0:02:57.387000,786,2023,5,54,Versatile,False,13/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,4,Golden Pal,Irad Ortiz Jr.,James Cummings,Wertheimer et Frere,11,74,13-11,18,False,0:01:24.596000,474,2023,5,13,Prefers Good,True,17/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,5,Horse 1059,William Buick,Chris Waller,Yulong Investments,9,96,15-6,33,False,0:03:58.768000,887,2023,5,65,Prefers Good,False,32/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,6,Horse 1006,Jack Kennedy,Chad Brown,Derrick Smith,8,96,9-11,19,False,0:03:58.163000,521,2023,5,75,Prefers Good,True,18/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,7,Horse 1111,Jockey 1005,Jean-Claude Rouget,JP McManus,2,52,12-11,8,False,0:03:24.817000,477,2023,5,17,Prefers Firm,True,7/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,8,Horse 1068,Danny Mullins,Jean-Claude Rouget,Godolphin,8,61,8-10,13,False,0:01:25.094000,856,2023,5,21,Prefers Soft,False,12/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,9,Horse 1081,Jockey 1000,Charlie Appleby,Sheikh Mohammed Obaid,10,81,12-11,31,False,0:02:34.072000,122,2023,5,70,Versatile,False,30/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,10,Cyberknife,Jockey 1002,Mark Casse,Winstar Farm,2,79,8-10,50,False,0:03:41.598000,848,2023,5,9,Prefers Good,False,49/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,11,Horse 1038,Pierre-Charles Boudot,James Cummings,James Harron Bloodstock,6,91,13-11,25,False,0:01:57.375000,243,2023,5,75,Prefers Firm,False,24/1
1726,2023-05-09,Haydock,Ireland,Hurdle,Class 5,1m 4f,Good to Soft,28117,12,Horse 1056,Colin Keane,Trainer 1000,Godolphin SNC,8,92,8-1,41,False,0:03:21.124000,816,2023,5,29,Prefers Good,True,40/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,1,Horse 1049,Luis Saez,Ciaron Maher & David Eustace,Coolmore,9,65,12-11,6,True,0:01:31.013000,156,2023,5,59,Prefers Good,True,5/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,2,Magic Wand,Harry Cobden,Sir Michael Stoute,Owner 1000,4,89,11-2,28,False,0:02:47.989000,969,2023,5,43,Prefers Soft,True,27/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,3,Horse 1100,Pierre-Charles Boudot,Andrew Balding,Stonestreet Stables,12,82,12-11,17,False,0:01:29.462000,922,2023,5,15,Prefers Firm,False,16/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,4,Gear Up,Richard Johnson,Ger Lyons,Moyglare Stud,8,63,16-0,24,False,0:01:30.023000,651,2023,5,21,Prefers Good,True,23/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,5,Horse 1092,Flavien Prat,Gavin Cromwell,China Horse Club,6,94,15-9,30,False,0:03:28.909000,652,2023,5,9,Prefers Soft,False,29/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,6,Regal Glory,Luis Saez,Brad Cox,King Power Racing,6,104,8-1,33,False,0:02:55.866000,295,2023,5,99,Prefers Firm,True,32/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,7,Horse 1064,Olivier Peslier,John Gosden,JP McManus,7,106,16-0,19,False,0:02:46.887000,616,2023,5,76,Prefers Good,False,18/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,8,Horse 1083,Jockey 1003,Paul Nicholls,Stonestreet Stables,6,84,13-10,16,False,0:01:35.935000,978,2023,5,23,Versatile,True,15/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,9,Horse 1084,Jockey 1007,Gavin Cromwell,Godolphin SNC,4,113,16-0,20,False,0:03:29.648000,485,2023,5,32,Prefers Soft,True,19/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,10,War Like Goddess,Frankie Dettori,Dermot Weld,Stonestreet Stables,3,106,13-11,33,False,0:03:34.160000,394,2023,5,27,Prefers Good,True,32/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,11,Horse 1001,Harry Cobden,Gavin Cromwell,Owner 1000,3,89,10-3,4,False,0:03:23.134000,984,2023,5,78,Prefers Good,False,3/1
1727,2023-05-09,Epsom,Australia,Chase,Class 5,5f,Good,45710,12,Proxy,Rachael Blackmore,Francis-Henri Graffard,Wertheimer et Frere,8,73,15-6,43,False,0:02:44.158000,633,2023,5,27,Prefers Firm,False,42/1
1728,2023-05-09,York,Ireland,Hurdle,Class 2,1m 6f,Good to Soft,36821,1,Horse 1004,Jose Ortiz,Trainer 1002,Owner 1000,4,104,8-10,6,False,0:03:52.764000,284,2023,5,17,Versatile,True,5/1
1728,2023-05-09,York,Ireland,Hurdle,Class 2,1m 6f,Good to Soft,36821,2,Horse 1074,Luis Saez,Christophe Clement,Godolphin SNC,2,60,10-4,21,False,0:03:20.778000,471,2023,5,44,Prefers Soft,True,20/1
1728,2023-05-09,York,Ireland,Hurdle,Class 2,1m 6f,Good to Soft,36821,3,Horse 1008,Hugh Bowman,Francis-Henri Graffard,Gigginstown House Stud,4,110,16-0,10,False,0:02:48.731000,695,2023,5,78,Prefers Firm,True,9/1
1728,2023-05-09,York,Ireland,Hurdle,Class 2,1m 6f,Good to Soft,36821,4,Horse 1069,Joel Rosario,Roger Varian,Cheveley Park Stud,7,70,16-0,7,False,0:01:57.215000,249,2023,5,94,Prefers Good,False,6/1
1728,2023-05-09,York,Ireland,Hurdle,Class 2,1m 6f,Good to Soft,36821,5,Horse 1040,Tommy Berry,John Gosden,Cheveley Park Stud,7,73,11-2,8,False,0:01:35.887000,697,2023,5,41,Prefers Soft,True,7/1
1728,2023-05-09,York,Ireland,Hurdle,Class 2,1m 6f,Good to Soft,36821,6,Horse 1057,Tommy Berry,Charlie Appleby,Derrick Smith,7,52,11-2,37,False,0:02:20.910000,559,2023,5,20,Prefers Good,True,36/1
1728,2023-05-09,York,Ireland,Hurdle,Class 2,1m 6f,Good to Soft,36821,7,Horse 1045,Colin Keane,Trainer 1002,Arrowfield Stud,2,60,14-8,45,False,0:01:29.637000,111,2023,5,20,Prefers Good,False,44/1
1728,2023-05-09,York,Ireland,Hurdle,Class 2,1m 6f,Good to Soft,36821,8,Horse 1007,Jockey 1000,Brad Cox,Arrowfield Stud,11,118,17-1,16,False,0:03:44.711000,184,2023,5,16,Versatile,True,15/1
1728,2023-05-09,York,Ireland,Hurdle,Class 2,1m 6f,Good to Soft,36821,9,Thunder Moon,Harry Cobden,Donnacha O'Brien,Cheveley Park Stud,8,100,9-0,19,False,0:01:22.393000,325,2023,5,18,Prefers Good,False,18/1
1728,2023-05-09,York,Ireland,Hurdle,Class 2,1m 6f,Good to Soft,36821,10,Horse 1071,Danny Mullins,Bill Mott,Coolmore,11,116,16-0,39,False,0:01:38.703000,328,2023,5,44,Prefers Soft,False,38/1
1729,2023-05-09,Newmarket,UK,Chase,Class 2,7f,Good to Firm,19142,1,Horse 1031,Colin Keane,William Haggas,King Power Racing,7,73,15-9,7,False,0:02:42.829000,364,2023,5,40,Prefers Good,True,6/1
1729,2023-05-09,Newmarket,UK,Chase,Class 2,7f,Good to Firm,19142,2,Horse 1029,Tom Marquand,Nicky Henderson,James Harron Bloodstock,7,84,15-9,25,False,0:03:40.483000,735,2023,5,47,Prefers Soft,True,24/1
1729,2023-05-09,Newmarket,UK,Chase,Class 2,7f,Good to Firm,19142,3,Horse 1072,Jockey 1004,Gordon Elliott,China Horse Club,10,103,9-11,36,False,0:02:40.170000,993,2023,5,16,Versatile,False,35/1
1729,2023-05-09,Newmarket,UK,Chase,Class 2,7f,Good to Firm,19142,4,Alcohol Free,Harry Cobden,Chad Brown,Winstar Farm,4,104,10-4,20,False,0:02:54.366000,335,2023,5,23,Prefers Good,True,19/1
1729,2023-05-09,Newmarket,UK,Chase,Class 2,7f,Good to Firm,19142,5,Jupiter Inlet,Jim Crowley,Dermot Weld,Godolphin SNC,9,66,8-1,38,False,0:01:55.528000,957,2023,5,23,Prefers Firm,False,37/1
1729,2023-05-09,Newmarket,UK,Chase,Class 2,7f,Good to Firm,19142,6,Horse 1044,Jockey 1009,Alan King,Owner 1000,8,71,10-3,29,False,0:03:40.623000,251,2023,5,73,Prefers Soft,False,28/1
1729,2023-05-09,Newmarket,UK,Chase,Class 2,7f,Good to Firm,19142,7,Horse 1009,Hugh Bowman,Trainer 1001,JP McManus,6,67,13-10,5,False,0:02:41.389000,386,2023,5,68,Prefers Good,True,4/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,1,Horse 1024,Shane Foley,Brad Cox,Arrowfield Stud,11,115,13-11,6,True,0:02:32.568000,957,2023,5,7,Prefers Firm,True,5/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,2,Mind Control,Colin Keane,Chad Brown,Cheveley Park Stud,12,80,16-0,21,False,0:02:33.394000,638,2023,5,18,Prefers Soft,True,20/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,3,High Definition,Shane Foley,Trainer 1001,King Power Racing,3,75,9-11,49,False,0:02:44.778000,269,2023,5,10,Prefers Firm,False,48/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,4,Horse 1062,Hugh Bowman,Joseph O'Brien,Calumet Farm,2,84,16-0,33,False,0:01:55.457000,395,2023,5,48,Prefers Good,True,32/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,5,War Like Goddess,Harry Cobden,Francis-Henri Graffard,Godolphin SNC,9,100,12-11,43,False,0:03:42.675000,516,2023,5,19,Versatile,False,42/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,6,Fearless,Danny Mullins,Brad Cox,Juddmonte Farms,2,58,16-0,31,False,0:01:29.914000,967,2023,5,91,Versatile,False,30/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,7,Horse 1016,Joel Rosario,Trainer 1002,Sheikh Mohammed Obaid,11,57,13-11,43,False,0:01:52.015000,645,2023,5,92,Prefers Firm,False,42/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,8,Colonel Liam,Paul Townend,Alan King,China Horse Club,5,69,12-1,48,False,0:01:33.026000,814,2023,5,10,Prefers Good,False,47/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,9,Horse 1038,Joel Rosario,Charlie Appleby,Michael Tabor,12,93,12-11,50,False,0:03:31.238000,599,2023,5,88,Prefers Good,True,49/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,10,Horse 1035,Jockey 1008,Roger Varian,Patricia Hunt,12,102,11-2,35,False,0:03:41.647000,719,2023,5,75,Prefers Soft,False,34/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,11,Horse 1037,Jockey 1008,Henry de Bromhead,Sheikh Mohammed Obaid,5,100,13-10,21,False,0:02:48.256000,712,2023,5,25,Prefers Good,False,20/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,12,Horse 1116,Jockey 1001,Andre Fabre,Gigginstown House Stud,6,74,17-3,48,False,0:03:23.865000,274,2023,5,8,Versatile,False,47/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,13,Horse 1048,Christophe Soumillon,Henry de Bromhead,Cheveley Park Stud,3,82,14-8,4,False,0:01:28.322000,411,2023,5,18,Prefers Good,True,3/1
1730,2023-05-10,Goodwood,Australia,Hurdle,Class 2,2m 4f,Good,18151,14,Horse 1041,Jockey 1008,Joseph O'Brien,Derrick Smith,12,115,12-1,5,False,0:01:37.313000,265,2023,5,87,Prefers Soft,False,4/1
1731,2023-05-10,Ascot,UK,Bumper,Class 4,1m 2f,Soft,49984,1,Horse 1102,Frankie Dettori,Nicky Henderson,Coolmore,11,66,13-10,1,True,0:02:53.753000,246,2023,5,80,Prefers Soft,True,1/1
1731,2023-05-10,Ascot,UK,Bumper,Class 4,1m 2f,Soft,49984,2,Horse 1104,Harry Cobden,Donnacha O'Brien,Juddmonte Farms,12,103,12-11,3,False,0:01:55.611000,498,2023,5,12,Prefers Good,True,2/1
1731,2023-05-10,Ascot,UK,Bumper,Class 4,1m 2f,Soft,49984,3,Horse 1125,Frankie Dettori,Andrew Balding,Michael Tabor,10,100,16-0,6,False,0:02:45.434000,541,2023,5,14,Prefers Good,False,5/1
1731,2023-05-10,Ascot,UK,Bumper,Class 4,1m 2f,Soft,49984,4,Fearless,John Velazquez,Gavin Cromwell,Owner 1000,9,90,8-1,12,False,0:02:54.449000,473,2023,5,57,Prefers Soft,False,11/1
1731,2023-05-10,Ascot,UK,Bumper,Class 4,1m 2f,Soft,49984,5,Horse 1100,Irad Ortiz Jr.,Ciaron Maher & David Eustace,Rich and Susannah Ricci,10,59,15-9,32,False,0:02:41.325000,959,2023,5,17,Prefers Soft,True,31/1
1732,2023-05-10,Haydock,UK,Flat,Class 4,1m 6f,Firm,66391,1,Nest,James McDonald,Henry de Bromhead,Rich and Susannah Ricci,4,73,9-0,5,True,0:01:26.367000,181,2023,5,69,Prefers Firm,False,4/1
1732,2023-05-10,Haydock,UK,Flat,Class 4,1m 6f,Firm,66391,2,Tarnawa,Irad Ortiz Jr.,Andre Fabre,Klaravich Stables,12,55,10-4,44,False,0:01:38.621000,361,2023,5,63,Versatile,False,43/1
1732,2023-05-10,Haydock,UK,Flat,Class 4,1m 6f,Firm,66391,3,Horse 1037,Jose Ortiz,Mark Casse,King Power Racing,10,79,8-10,17,False,0:03:46.177000,992,2023,5,18,Versatile,True,16/1
1732,2023-05-10,Haydock,UK,Flat,Class 4,1m 6f,Firm,66391,4,Letruska,Harry Skelton,Andrew Balding,JP McManus,5,70,16-0,19,False,0:01:23.837000,893,2023,5,79,Prefers Firm,True,18/1
